Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons)
3,1985,14,Chhattisgarh,Raipur,821.7,1304.3,17.6,12.3,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.9,0.8,1.8,0.5,0.0,0.0,6.7,3.6,2.8,2.4,276.9,70.1,5.9,4.8,8.1,1.3,0.3,0.2,0.2,0.0,0.0,0.0,44.1,5.6,0.0,0.0,1.4,1.3,63.1,14.4,0.3,1.1,0.0,0.0
3,1986,14,Chhattisgarh,Raipur,818.0,809.0,18.0,20.0,0.5,0.4,0.0,0.0,0.5,0.4,0.0,0.0,1.0,1.0,1.8,0.4,0.0,0.0,9.0,4.0,3.0,2.0,224.7,47.8,6.0,4.0,8.0,0.8,0.3,0.1,0.2,0.0,0.0,0.0,38.9,6.0,0.0,0.0,0.7,0.4,47.7,10.2,0.2,0.9,0.0,0.0
3,1987,14,Chhattisgarh,Raipur,822.0,1012.0,17.0,16.0,0.5,0.4,0.0,0.0,0.5,0.4,0.0,0.0,1.0,1.0,1.7,0.5,0.0,0.0,14.0,6.0,2.0,2.0,218.9,61.1,6.0,6.0,6.9,1.3,0.4,0.3,0.2,0.0,0.0,0.0,34.1,4.2,0.0,0.0,0.5,0.3,52.0,12.6,0.3,0.8,0.0,0.0
3,1988,14,Chhattisgarh,Raipur,827.9,850.1,19.5,13.7,0.5,0.4,0.0,0.0,0.5,0.4,0.0,0.0,0.9,0.7,2.0,0.4,0.0,0.0,14.1,5.7,3.0,2.0,159.8,32.8,6.8,6.0,6.8,1.3,0.7,0.4,0.2,0.0,0.0,0.0,27.1,1.8,0.0,0.0,0.7,0.5,37.7,9.9,0.3,0.7,0.0,0.0
3,1989,14,Chhattisgarh,Raipur,836.1,1186.1,16.4,13.1,0.5,0.4,0.0,0.0,0.5,0.4,0.0,0.0,0.9,0.9,1.8,0.4,0.0,0.0,15.4,7.6,2.9,2.1,169.0,49.8,6.6,5.3,8.6,1.8,0.6,0.4,0.2,0.0,0.0,0.0,27.4,3.6,0.0,0.0,0.6,0.4,38.8,11.3,0.3,0.9,0.0,0.0
3,1990,14,Chhattisgarh,Raipur,847.3,1155.0,17.0,18.9,0.6,0.5,0.0,0.0,0.6,0.5,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,17.1,8.8,2.7,2.2,199.1,62.8,8.6,7.2,8.5,1.4,0.81,0.56,0.2,0.1,0.0,0.0,21.3,3.2,0.0,0.0,0.33,0.27,40.0,12.8,0.25,0.8,0.0,0.0
3,1991,14,Chhattisgarh,Raipur,854.1,1218.8,15.1,13.7,0.5,0.4,0.0,0.0,0.5,0.4,0.02,0.02,1.0,0.9,0.0,0.0,0.0,0.0,16.6,11.1,2.5,1.8,191.3,72.0,9.4,8.2,7.9,1.1,0.9,0.42,0.2,0.0,0.0,0.0,18.9,3.7,0.35,0.12,0.4,0.38,38.2,13.9,0.26,0.8,0.0,0.0
3,1992,14,Chhattisgarh,Raipur,858.6,1382.3,16.7,16.5,0.5,0.4,0.0,0.0,0.5,0.4,0.01,0.01,1.0,1.4,0.0,0.0,0.0,0.0,19.3,11.9,4.7,3.8,186.4,85.8,9.6,11.5,7.5,1.4,2.39,1.28,0.5,0.1,0.0,0.0,21.5,4.7,0.34,0.12,0.76,0.88,42.7,20.0,0.29,0.9,0.0,0.0
3,1993,14,Chhattisgarh,Raipur,876.1,1400.1,18.9,21.8,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.9,1.3,0.0,0.0,0.0,0.0,20.3,14.1,4.6,4.1,201.3,85.1,9.7,9.4,7.3,1.7,2.37,1.02,0.4,0.1,0.1,0.0,21.1,5.4,0.42,0.14,0.87,1.02,42.4,18.8,0.27,0.8,0.0,0.0
3,1994,14,Chhattisgarh,Raipur,899.7,1303.5,18.4,22.4,0.4,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,20.4,15.7,3.8,3.2,203.2,83.7,8.1,6.6,6.3,1.1,1.9,0.9,0.3,0.1,0.1,0.0,21.5,5.7,0.15,0.05,0.8,0.8,39.2,15.3,0.2,0.6,0.0,0.0
3,1995,14,Chhattisgarh,Raipur,908.4,1314.9,15.9,19.5,0.4,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.7,0.8,0.0,0.0,0.0,0.0,21.9,13.1,4.1,2.9,204.7,85.5,7.8,7.4,5.6,1.1,1.8,1.1,0.3,0.1,0.0,0.0,19.2,3.9,0.2,0.1,0.1,0.1,35.1,13.8,0.3,0.9,0.0,0.0
3,1996,14,Chhattisgarh,Raipur,860.4,1448.8,14.2,16.7,0.3,0.2,0.0,0.0,0.3,0.2,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,19.7,12.6,3.8,2.7,181.9,76.3,8.1,7.0,5.5,1.0,1.7,1.0,0.3,0.1,0.0,0.0,18.3,3.8,0.1,0.1,0.8,0.8,35.5,13.7,0.2,0.8,0.0,0.0
3,1997,14,Chhattisgarh,Raipur,918.6,1016.2,13.5,13.2,0.36,0.3,0.0,0.0,0.36,0.3,0.0,0.0,0.8,0.7,1.11,0.0,0.0,0.0,15.5,8.8,4.2,2.2,181.16,25.5,8.6,7.1,5.2,0.9,1.5,0.7,0.3,0.1,0.0,0.0,16.1,2.5,0.2,0.1,1.1,1.2,33.3,12.6,0.2,0.6,0.0,0.0
3,1998,14,Chhattisgarh,Raipur,902.0,643.0,17.8,17.9,0.5,0.4,0.0,0.0,0.5,0.4,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,23.2,13.8,5.8,3.6,194.7,52.76,15.2,13.0,7.6,1.4,3.7,2.0,0.2,0.0,0.0,0.0,27.4,5.2,0.2,0.1,1.9,1.3,57.3,23.44,0.4,1.0,0.0,0.0
3,1999,14,Chhattisgarh,Raipur,950.21,1378.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.12,0.3,0.0,0.0,13.43,9.73,3.83,2.87,126.65,50.75,7.9,8.1,5.18,1.24,1.46,1.34,0.14,0.04,0.02,0.0,10.76,2.81,0.29,0.13,0.84,0.76,28.9,14.33,0.19,0.6,0.0,0.0
3,2000,14,Chhattisgarh,Raipur,889.78,461.63,8.11,10.6,0.36,0.23,0.0,0.0,0.36,0.23,0.0,0.0,0.84,0.81,1.15,0.27,0.0,0.0,6.96,4.58,3.69,1.07,28.6,8.56,8.51,8.56,4.81,0.83,0.94,0.3,0.03,0.02,0.03,0.01,5.61,1.36,0.4,0.16,0.74,0.46,21.12,11.68,0.16,0.05,0.0,0.0
3,2001,14,Chhattisgarh,Raipur,902.62,1120.82,15.61,19.63,0.27,0.24,0.0,0.0,0.27,0.24,0.0,0.0,0.86,0.52,1.17,0.34,0.0,0.0,12.56,10.52,4.06,1.1,29.5,10.34,8.52,9.89,4.66,1.16,2.33,0.85,0.01,0.02,0.01,0.0,8.14,2.2,0.64,0.27,0.79,0.89,25.16,15.3,0.11,0.03,0.0,0.0
3,2002,14,Chhattisgarh,Raipur,897.85,659.62,13.19,16.9,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.0,1.03,1.23,1.13,0.28,0.0,0.0,14.79,10.7,4.51,1.3,28.82,8.77,8.37,8.09,4.64,1.27,2.16,0.69,0.18,0.04,0.01,0.0,6.42,1.98,0.59,0.2,0.76,0.52,23.14,12.81,0.11,0.03,0.0,0.0
3,2003,14,Chhattisgarh,Raipur,912.53,1316.34,16.45,20.28,0.28,0.25,0.0,0.0,0.28,0.25,0.0,0.0,2.09,2.0,1.17,0.35,0.0,0.0,21.39,21.74,4.59,1.74,31.09,9.45,8.42,8.8,4.81,1.33,6.92,2.75,0.29,0.07,0.02,0.01,10.65,3.33,1.17,0.36,0.8,0.86,23.23,12.82,0.15,0.04,0.02,0.01
3,2004,14,Chhattisgarh,Raipur,918.33,1147.58,14.32,14.85,0.26,0.17,0.0,0.0,0.26,0.17,0.0,0.0,1.24,1.42,1.09,0.32,0.0,0.0,21.81,12.29,4.47,1.66,29.39,8.43,8.37,9.2,4.55,1.42,6.11,2.22,0.43,0.1,0.02,0.01,10.15,2.31,0.77,0.29,0.8,1.03,33.19,17.52,0.17,0.05,0.06,0.04
3,2005,14,Chhattisgarh,Raipur,918.33,1147.58,14.32,14.85,0.26,0.17,0.0,0.0,0.26,0.17,0.0,0.0,1.24,1.42,1.09,0.32,0.0,0.0,21.81,12.29,4.47,1.66,149.2,55.22,8.37,9.2,4.55,1.42,6.11,2.22,0.43,0.1,0.02,0.01,10.15,2.31,0.77,0.29,0.8,1.03,31.27,16.57,0.17,0.05,0.0,0.0
3,2006,14,Chhattisgarh,Raipur,918.39,1324.71,13.09,12.16,0.46,0.35,0.0,0.0,0.46,0.35,0.0,0.0,2.61,2.35,0.92,0.25,0.0,0.0,23.19,18.08,4.37,1.3,135.87,62.58,8.28,8.02,4.02,1.23,6.74,2.27,0.5,0.12,0.01,0.0,10.57,2.63,1.57,0.58,0.79,0.95,32.53,15.79,0.26,0.05,0.05,0.02
3,2007,14,Chhattisgarh,Raipur,956.63,1483.28,11.42,13.08,2.11,0.17,0.0,0.0,2.11,2.16,0.01,0.01,2.53,2.89,0.89,0.25,0.0,0.0,44.26,37.3,3.65,1.75,151.23,94.59,7.07,8.32,3.48,1.06,4.62,1.84,0.15,0.04,0.01,0.0,5.0,1.57,0.6,0.21,0.72,1.05,21.65,14.08,0.35,0.07,0.01,0.0
3,2008,14,Chhattisgarh,Raipur,942.24,1252.38,10.82,11.04,0.21,0.22,0.0,0.0,0.22,0.29,0.0,0.0,1.29,1.39,0.84,0.27,0.0,0.0,50.16,35.33,3.4,1.78,152.38,54.45,6.76,7.93,3.34,1.14,5.28,1.99,0.13,0.04,0.0,0.0,6.96,2.02,0.59,0.22,0.53,0.71,23.56,14.04,0.29,0.06,0.0,0.0
3,2009,14,Chhattisgarh,Raipur,928.66,1307.24,12.67,18.01,0.23,0.34,0.0,0.0,0.23,0.38,0.0,0.0,1.34,2.13,0.78,0.06,0.0,0.0,55.79,46.26,3.34,1.48,138.55,68.5,7.18,9.5,3.33,1.44,6.88,3.4,0.17,0.04,0.01,0.0,7.44,2.61,0.65,0.09,0.46,0.53,26.12,17.6,0.25,0.01,0.01,0.0
3,2010,14,Chhattisgarh,Raipur,915.4,1521.13,11.3,15.2,0.22,0.23,0.0,0.0,0.22,0.23,0.0,0.0,1.3,1.8,0.0,0.0,0.0,0.0,14.6,15.1,3.9,1.12,124.9,62.08,6.2,9.51,3.39,1.35,4.1,1.7,0.2,0.1,0.0,0.0,4.1,1.0,0.72,0.28,0.5,0.8,19.4,14.85,0.13,0.04,0.0,0.0
3,2011,14,Chhattisgarh,Raipur,958.01,1421.37,10.54,17.89,0.12,0.1,0.0,0.0,0.12,0.1,0.01,0.01,2.12,3.6,0.53,0.16,0.0,0.0,18.81,20.32,3.8,1.23,64.7,31.14,6.14,8.06,3.0,1.05,4.76,2.32,0.19,0.05,0.0,0.0,3.61,1.42,0.71,0.51,0.48,0.44,18.97,13.87,0.13,0.07,0.0,0.0
3,2012,14,Chhattisgarh,Raipur,993.68,1974.69,9.76,17.75,0.24,0.15,0.0,0.0,0.24,0.15,0.01,0.01,10.21,17.05,0.33,0.11,0.0,0.0,13.95,18.46,3.71,1.51,111.18,48.74,6.54,9.58,3.14,0.9,3.55,1.83,0.13,0.03,0.0,0.0,2.29,1.03,0.49,0.35,0.49,0.94,19.22,14.17,0.22,0.08,0.0,0.0
3,2013,14,Chhattisgarh,Raipur,1009.22,1749.21,9.21,15.86,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,13.01,22.77,0.17,0.05,0.0,0.0,13.69,13.04,3.4,1.28,105.11,50.59,6.4,9.38,2.07,0.57,2.53,1.45,0.13,0.03,0.0,0.0,1.73,0.68,0.48,0.0,0.35,0.57,13.69,12.89,0.23,0.08,0.0,0.0
3,2014,14,Chhattisgarh,Raipur,1034.99,2127.73,10.38,21.24,0.0,0.0,0.0,0.0,0.09,0.08,0.01,0.01,14.75,29.67,0.2,0.05,0.0,0.0,15.71,19.99,2.98,1.3,102.89,83.32,6.28,8.26,2.04,0.89,3.03,1.65,0.9,0.26,0.0,0.0,1.35,0.61,0.59,0.32,0.42,0.47,14.76,12.53,0.24,0.14,0.0,0.0
3,2015,14,Chhattisgarh,Raipur,986.91,1412.83,10.99,19.3,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,11.14,20.1,0.19,0.05,0.0,0.0,14.21,12.88,2.9,0.93,97.67,43.11,7.06,8.63,2.29,0.97,2.93,1.7,0.11,0.03,0.0,0.0,1.0,0.43,0.48,0.23,0.41,0.35,13.79,11.36,0.3,0.09,0.01,0.0
3,2016,14,Chhattisgarh,Raipur,1009.29,2432.48,8.8,17.95,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,7.1,18.15,0.17,0.04,0.0,0.0,16.66,22.35,2.99,1.26,68.84,75.56,4.7,8.14,1.69,0.7,2.57,1.24,0.08,0.03,0.0,0.0,0.0,0.0,0.33,0.0,0.38,0.43,0.0,0.0,0.34,0.07,0.01,0.01
3,2017,14,Chhattisgarh,Raipur,959.01,1520.95,14.56,23.66,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,6.13,13.67,0.19,0.04,0.0,0.0,31.38,34.48,2.28,0.58,75.44,36.64,4.87,5.34,1.52,0.43,3.85,1.7,0.05,0.02,0.0,0.0,0.41,0.08,0.14,0.0,0.15,0.09,0.0,0.0,0.27,0.05,0.03,0.01
